735711.7430666666,3.3130372514505397e-15
735717.6597333334,3.1631219739600325e-15
735723.5764,3.1285441152313845e-15
735729.4930666666,2.5881985870251834e-15
735735.4097333334,2.6194766123834477e-15
735741.3264,2.6744773780195573e-15
735747.2430666666,2.474277750010985e-15
735753.1597333334,2.8920156408128206e-15
735759.0764,2.736911906226784e-15
735764.9930666666,2.865758681325893e-15
735770.9097333334,2.7421844746493887e-15
735776.8264,2.824919894958481e-15
735782.7430666666,2.7550027716755314e-15
735788.6597333334,2.8956150715379948e-15
735794.5764,2.6688771423766417e-15
735800.4930666666,2.984687295839024e-15
735806.4097333334,3.527598237206796e-15
735812.3264,3.1016415074996247e-15
735818.2430666666,3.872328972757348e-15
735824.1597333334,3.795796481260394e-15
735830.0764,2.8555429380383937e-15
735835.9930666666,2.78142372036252e-15
735841.9097333334,3.0763567270196815e-15
735847.8264,2.6814889334136795e-15
735853.7430666666,2.2772871968202237e-15
735859.6597333334,3.1167632442913568e-15
735865.5764,2.878338169905218e-15
735871.4930666666,2.7429071547578047e-15
735877.4097333334,2.791318035653969e-15
735883.3264,2.769193707213734e-15
735889.2430666666,2.818032943965397e-15
735895.1597333334,2.628049489027166e-15
735901.0764,2.4308858753400005e-15
735906.9930666666,2.381477359017982e-15
735912.9097333334,2.8997318543639363e-15
735918.8264,2.860145752587504e-15
735924.7430666666,3.2187286888534222e-15
735930.6597333334,3.430790505436599e-15
735936.5764,3.976535361059137e-15
735942.4930666666,4.143182601000605e-15
735948.4097333334,4.030761000277785e-15
735954.3264,3.844937896266459e-15
735960.2430666666,3.593200835558723e-15
735966.1597333334,4.33692156777028e-15
735972.0764,3.3058350108185e-15
735977.9930666666,3.1054072710288133e-15
735983.9097333333,2.9849134949136497e-15
735989.8264,2.369299949368566e-15
735995.7430666666,2.549639716397436e-15
736001.6597333333,2.408471053184095e-15
736007.5764,2.6919254853684686e-15
736013.4930666666,3.1106191111701495e-15
736019.4097333333,3.0593855511240588e-15
736025.3264,2.7978629389065263e-15
736031.2430666666,3.4136188197090147e-15
736037.1597333333,3.1101502966027384e-15
736043.0764,2.9734155971485145e-15
736048.9930666666,3.6219066043655306e-15
736054.9097333333,1.759726246570541e-15
736060.8264,1.7746528890348981e-15
736066.7430666666,1.7540653793548472e-15
736072.6597333333,1.790504581177699e-15
736078.5764,1.86390660250193e-15
736084.4930666666,3.2891795596681148e-15
736090.4097333333,3.813966303948185e-15
736096.3264,3.530472226144018e-15
736102.2430666666,3.1213937604868374e-15
736108.1597333333,3.2682011628208107e-15
736114.0764,3.0333530641159537e-15
736119.9930666666,2.8849748865170532e-15
736125.9097333333,2.7659889140756692e-15
736131.8264,2.6452787384911695e-15
736137.7430666666,2.884752631607086e-15
736143.6597333333,3.0959019721574093e-15
736149.5764,3.1043798089616143e-15
736155.4930666666,3.37614882922586e-15
736161.4097333333,3.5251040427021796e-15
736167.3264,3.2973625338720215e-15
736173.2430666666,2.9301266887821656e-15
736179.1597333333,2.7800995845491514e-15
736185.0764,2.658629594660335e-15
736190.9930666666,2.5510033226673928e-15
736196.9097333333,2.5448678468441358e-15
736202.8264,2.847950421944474e-15
736208.7430666666,2.5718188808185823e-15
736214.6597333333,2.929301182807809e-15
736220.5764,3.0140120325515697e-15
736226.4930666666,2.8266129969803093e-15
