%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
The water level data set of WFSD-1.
The first column: day
The second column: hour:min:sec
The third column : depth (m)
The time is the local Beijing time, and the depth is the water height above the pressure sensor.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
01-Jan-2010 02:57:30 520.501200 
01-Jan-2010 02:57:32 520.509900 
01-Jan-2010 02:57:34 520.515800 
01-Jan-2010 02:57:36 520.510900 
