735711.74305555562023,6.6937003564314861921e-06
735717.65972222236451,6.6925864912238338623e-06
735723.57638888899237,6.6457128481498720814e-06
735729.49305555562023,6.6380028882899259405e-06
735735.40972222236451,6.7100496122278146965e-06
735741.32638888899237,6.7726200614855133514e-06
735747.24305555562023,6.6658602826632137929e-06
735753.15972222236451,6.7765067425026347936e-06
735759.07638888899237,6.7655980004657626826e-06
735764.99305555562023,6.7643970468566091446e-06
735770.90972222236451,6.8003654211040105295e-06
735776.82638888899237,6.7705988255865545374e-06
735782.74305555562023,6.6859118944856285133e-06
735788.65972222236451,6.5914941795673177564e-06
735794.57638888899237,6.5399503851404753067e-06
735800.49305555562023,6.5529396608646883472e-06
735806.40972222236451,6.5856621053706044136e-06
735812.32638888899237,6.5627536016575616423e-06
735818.24305555562023,6.5915554868740831707e-06
735824.15972222236451,6.5278754348672798268e-06
735830.07638888899237,6.5862711619066613577e-06
735835.99305555562023,6.6529147566939664986e-06
735841.90972222236451,6.6341250440117614126e-06
735847.82638888899237,6.7673131589045092883e-06
735853.74305555562023,6.7415012727505610999e-06
735859.65972222236451,6.6142867369711085454e-06
735865.57638888899237,6.6707679421923269926e-06
735871.49305555562023,6.6154767118762669426e-06
735877.40972222236451,6.5979016451431527025e-06
735883.32638888899237,6.7104638545541847735e-06
735889.24305555562023,6.674343526486369191e-06
735895.15972222236451,6.6879092328295378889e-06
735901.07638888899237,6.730488295255507251e-06
735906.99305555562023,6.625528686862540858e-06
735912.90972222236451,NaN
735918.82638888899237,NaN
735924.74305555562023,NaN
735930.65972222236451,NaN
735936.57638888899237,NaN
735942.49305555562023,NaN
735948.40972222236451,NaN
735954.32638888899237,6.73041854220332655e-06
735960.24305555562023,6.7165083999821436597e-06
735966.15972222236451,6.6661059319704770178e-06
735972.07638888899237,6.7525407641735801318e-06
735977.99305555562023,6.7104454680207636661e-06
735983.90972222224809,6.7629670700766146208e-06
735989.82638888899237,6.8325327343802709572e-06
735995.74305555562023,6.7282121429758730261e-06
736001.65972222224809,6.6220963248650936928e-06
736007.57638888899237,6.7498964219514441496e-06
736013.49305555562023,6.6664433456907606969e-06
736019.40972222224809,6.6070455528355400644e-06
736025.32638888899237,6.6579251640274282397e-06
736031.24305555562023,6.7584324525249621585e-06
736037.15972222224809,6.55806441416236756e-06
736043.07638888899237,6.6268123253711583453e-06
736048.99305555562023,6.73115662950712131e-06
736054.90972222224809,6.5707088882390374515e-06
736060.82638888899237,6.5183739531826380794e-06
736066.74305555562023,6.6018729230112989801e-06
736072.65972222224809,6.6028908140250923471e-06
736078.57638888899237,6.5638686443802611781e-06
736084.49305555562023,6.6515893243645619244e-06
736090.40972222224809,6.6514821157831888944e-06
736096.32638888899237,6.7364005626367491004e-06
736102.24305555562023,6.6589549180479779052e-06
736108.15972222224809,6.6393124721100723937e-06
736114.07638888899237,6.7055227333700769414e-06
736119.99305555562023,6.6767266548570968409e-06
736125.90972222224809,6.6934059559329913834e-06
736131.82638888899237,6.6623705756487565458e-06
736137.74305555562023,6.6118081938036474168e-06
736143.65972222224809,6.5912067130970451923e-06
736149.57638888899237,6.6583268452864903948e-06
736155.49305555562023,6.7285189489953871184e-06
736161.40972222224809,6.7604508066055256051e-06
736167.32638888899237,7.0411976672805421098e-06
736173.24305555562023,6.9995858859302838065e-06
736179.15972222224809,6.8172145739556386202e-06
736185.07638888899237,6.7533173000058587858e-06
736190.99305555562023,6.7984094060772837324e-06
736196.90972222224809,6.4911023230884078457e-06
736202.82638888899237,6.5662392609067763273e-06
736208.74305555562023,6.7364959688179318489e-06
736214.65972222224809,6.7722818834120687955e-06
736220.57638888899237,6.7831907022227883652e-06
736226.49305555562023,6.7992473658168843219e-06
